TICKER_SYMBOL,END_DATE,REVENUE,COGS,OPERATE_PROFIT,N_INCOME
002293,2016-09-30,2155264290.48,1105706598.52,321192465.08,270122891.1
002293,2016-12-31,3152216442.15,1624554797.76,390707760.43,338813260.4
002293,2017-03-31,1057767260.42,586351416.39,147139567.35,125114335.06
002293,2017-06-30,1981435890.62,1090223199.48,219837332.96,175283497.72
002293,2017-09-30,3182670009.32,1773993047.99,410304796.99,331920358.28
002293,2017-12-31,4661850865.51,2635590846.21,526408625.7,453071628.51
002293,2018-03-31,1171508749.6,666621300.82,184938804.9,159065732.49
002294,2006-12-31,203143936.73,107098566.19,37331181.99,34238769.0
002294,2007-12-31,349434747.88,185871965.47,76151363.4,73137727.89
002294,2008-09-30,388134050.82,198074409.1,95246293.16,86693756.36
002294,2008-12-31,527169507.29,259360443.53,123527134.49,116941762.04
002294,2009-03-31,161093314.79,72578746.47,43259998.33,39092811.14
002294,2009-06-30,353460179.94,155036723.89,101752878.88,87638852.47
002294,2009-09-30,544868260.64,237163599.84,158531541.62,137173966.19
002294,2009-12-31,849597671.88,376410228.62,245702775.25,215679046.51
002294,2010-03-31,323712998.42,151871321.84,101984117.47,87591699.15
002294,2010-06-30,656379408.11,293030302.28,209105706.1,177388758.36
002294,2010-09-30,965952817.19,425232444.23,299417404.4,254307240.55
002294,2010-12-31,1297767116.99,555592175.86,412720228.7,355509727.75
002294,2011-03-31,362545586.89,152691470.84,123206460.33,105747978.58
002294,2011-06-30,718436591.59,294238926.26,228475515.59,195863170.3
002294,2011-09-30,1077149060.94,427805976.93,331899907.97,286414878.86
002294,2011-12-31,1474884526.25,559862266.6,466773573.37,405448454.18
002294,2012-03-31,414950938.75,136735482.96,146069723.91,126046145.47
002294,2012-06-30,849086642.86,270205548.82,294035544.47,252152273.63
002294,2012-09-30,1345545388.73,392220117.19,505101804.04,435234009.68
002294,2012-12-31,1828881533.32,465421705.72,729793532.16,635552046.13
002294,2013-03-31,527905285.73,117240624.52,237275319.34,202127407.11
002294,2013-06-30,1061568217.04,230627245.21,463492100.63,393510671.25
002294,2013-09-30,1624347094.39,350533491.73,702897796.5,594120297.21
002294,2013-12-31,2327483505.65,564619165.92,967763909.43,833260446.61
002294,2014-03-31,650917020.39,145759001.34,297889362.39,255886392.16
002294,2014-06-30,1303758655.12,304920331.38,574604903.02,498684966.81
002294,2014-09-30,1983045832.54,462143571.82,869480333.48,752047718.02
002294,2014-12-31,2882644604.34,764853940.31,1207185744.28,1043384205.57
002294,2015-03-31,783030516.96,176250570.9,369610116.05,314258293.36
002294,2015-06-30,1657984093.26,425991007.35,727065537.13,620413164.2
002294,2015-09-30,2567661529.78,670748131.63,1088793342.56,927614179.11
002294,2015-12-31,3477692868.18,912288423.81,1478477754.4,1269673698.37
002294,2016-03-31,915155089.29,216193233.43,416650488.93,357610355.9
002294,2016-06-30,1891775190.98,482362425.19,810754109.02,692515813.76
002294,2016-09-30,2829291422.86,725810542.34,1213857552.36,1036074078.91
002294,2016-12-31,3833490223.7,949879171.99,1630179957.49,1390038763.16
002294,2017-03-31,972205193.78,199972974.55,442243256.44,372676503.42
002294,2017-06-30,2034677586.17,419011411.8,847202890.77,723408631.79
002294,2017-09-30,3102071225.79,604577905.6,1274193816.73,1083657731.09
002294,2017-12-31,4153776609.23,785055907.1,1714622722.09,1436880452.41
002294,2018-03-31,1126387674.46,211253553.97,494941927.92,411458943.15
002295,2006-12-31,1489446120.19,1352718669.12,80350221.57,72534497.28
002295,2007-12-31,2054322482.77,1897839431.84,67996913.18,66321296.63
002295,2008-09-30,1542477076.34,1426712498.71,47278665.19,43954814.38
002295,2008-12-31,1856840985.72,1714898420.44,60358536.48,60287412.65
002295,2009-03-31,175303407.99,155688971.55,10395421.74,8651329.73
002295,2009-06-30,534166839.32,467822801.38,42129971.99,39666433.34
002295,2009-09-30,962416492.54,864905746.97,57359307.24,54053829.1
002295,2009-12-31,1499254250.18,1348432124.91,72890072.09,72741279.65
002295,2010-03-31,550116154.12,507216644.09,25883094.97,27332934.53
002295,2010-06-30,1262026229.65,1163266522.55,57743522.15,45293445.07
002295,2010-09-30,1798399104.33,1647314948.25,74998190.89,60217001.35
002295,2010-12-31,2583235060.29,2378561234.07,91124357.53,72983015.56
002295,2011-03-31,682121257.18,615713219.12,28740300.13,24142203.33
002295,2011-06-30,1508836117.95,1388709979.34,42207886.89,38753593.05
002295,2011-09-30,2098227004.14,1961255656.25,26053209.9,30580716.5
002295,2011-12-31,2549312346.8,2398051597.2,1184819.5,21494641.78
002295,2012-03-31,433523522.85,404455721.55,210180.68,10043003.26
002295,2012-06-30,1003436416.1,934340983.47,7016815.96,20699666.33
002295,2012-09-30,1510754171.63,1422340823.84,-3413336.29,13020069.02
002295,2012-12-31,2216806632.53,2098973192.02,-15696664.25,5580830.52
002295,2013-03-31,552505748.46,529732092.32,-6019634.17,-5773769.91
002295,2013-06-30,1279299908.74,1230999139.93,-19103075.05,-14597767.77
002295,2013-09-30,1948000502.4,1860841715.43,-15031869.27,-11246999.71
002295,2013-12-31,2627184461.22,2510402630.95,-25602835.39,3577467.37
002295,2014-03-31,495261547.48,483403988.98,-16729605.98,-12209980.57
002295,2014-06-30,1084749858.73,1057281584.23,-33030262.68,-24550776.38
002295,2014-09-30,1676343012.16,1630089526.44,-43429557.84,-31593967.11
002295,2014-12-31,2359644899.67,2286365234.24,-74916365.02,-56003141.24
002295,2015-03-31,646982286.06,629132553.3,-7508616.34,-6860473.0
002295,2015-06-30,1476283822.06,1420570624.09,4791357.28,2854646.41
002295,2015-09-30,2263449869.32,2188214733.47,9148110.28,7402110.88
002295,2015-12-31,3079018833.24,2970070253.98,7783220.14,6366100.65
002295,2016-03-31,784598203.14,765852944.78,-3222601.95,-4200175.22
002295,2016-06-30,1698461867.03,1647135089.64,8629552.78,4452095.51
002295,2016-09-30,2704616979.47,2621125472.18,13699998.27,9063066.73
002295,2016-12-31,3889102052.71,3763015837.72,18692162.71,9184280.67
002295,2017-03-31,1032160369.65,983679830.46,18656771.88,13846758.92
002295,2017-06-30,2514964977.52,2403474471.05,49462499.55,37430280.53
002295,2017-09-30,3894156021.61,3723711311.25,66080983.71,49253910.49
002295,2017-12-31,5451501746.73,5223040269.05,79885813.65,58831640.28
002295,2018-03-31,1283775781.01,1226769422.94,21730838.59,17365241.8
002296,2006-12-31,95708637.36,51724283.66,21754837.05,23435531.07
002296,2007-12-31,123976662.83,66673552.66,27409483.13,33222507.57
002296,2008-09-30,63275166.48,31649444.69,11282711.57,17319890.39
002296,2008-12-31,133574575.05,67283325.83,30579575.43,43590534.18
002296,2009-03-31,23911396.93,9931927.97,7516945.84,9058183.11
002296,2009-06-30,43199126.02,21728927.78,8466345.15,11971952.34
002296,2009-09-30,70452465.08,35141764.75,14634539.24,17699087.17
002296,2009-12-31,166358343.74,83200648.6,46029798.95,54380447.46
002296,2010-03-31,12297002.78,6361690.53,-2686146.88,-2177090.08
002296,2010-06-30,66073087.83,33985662.54,14065807.27,13227638.19
002296,2010-09-30,107493615.91,56825294.61,21221497.84,25838366.12
002296,2010-12-31,250287117.56,122180444.7,80734854.67,85718282.45
002296,2011-03-31,22769969.14,11192448.98,-10942743.54,-11384963.55
002296,2011-06-30,101765398.19,51289935.75,15333483.38,13908680.74
002296,2011-09-30,171892091.55,89367848.33,30637640.73,32097869.31
002296,2011-12-31,344955214.37,175058660.4,88374998.4,97776372.02
002296,2012-03-31,40887806.28,19850773.0,-1867320.18,-2594867.28
002296,2012-06-30,94499018.64,43828661.95,4875911.86,2566986.34
002296,2012-09-30,161019542.91,80741497.37,11204000.83,8572187.31
002296,2012-12-31,293990051.77,148732416.55,34522693.2,29961682.61
002296,2013-03-31,57053328.01,28661388.95,2822371.05,4192947.32
002296,2013-06-30,126438406.81,62331356.66,6910678.59,15930644.33
002296,2013-09-30,190475077.05,95614511.72,10235615.74,20520960.55
002296,2013-12-31,387553675.59,211526944.99,37623829.09,82774482.83
002296,2014-03-31,53058184.08,22299646.72,6351395.9,4322893.67
002296,2014-06-30,153809482.2,81960816.46,24859693.8,24972943.69
002296,2014-09-30,235763021.5,131821221.01,20759425.73,32266212.64
002296,2014-12-31,525623757.3,281674706.6,91034622.96,100317099.11
002296,2015-03-31,72170867.35,36828319.29,3055830.74,4002808.34
002296,2015-06-30,184243582.64,97051753.77,31972284.78,31020275.31
002296,2015-09-30,271340361.84,136078689.51,37140672.52,36420568.79
002296,2015-12-31,566026914.58,293203316.44,79278750.42,74923796.86
002296,2016-03-31,58266707.44,31740630.41,-6325082.05,7276493.92
002296,2016-06-30,205864421.97,112185985.09,28795635.28,38818275.63
002296,2016-09-30,288168929.68,151678129.67,31454374.54,56874453.38
002296,2016-12-31,514609100.85,265768221.0,66465081.77,85070143.95
002296,2017-03-31,68877884.98,32794810.24,1254754.92,8360871.76
002296,2017-06-30,216007595.72,122476207.78,31358145.26,26279406.2
002296,2017-09-30,316218366.26,171550791.45,43927130.71,41702349.81
002296,2017-12-31,546892512.85,288274429.29,-124833559.59,-146339506.24
002296,2018-03-31,75814258.11,37521110.34,6564037.17,3527506.92
002299,2006-12-31,576857517.05,472350438.45,52912872.0,53555603.62
002299,2007-12-31,897469555.54,652979959.23,168744203.57,167334124.3
002299,2008-09-30,952797548.86,735729034.12,145363704.92,143702081.38
002299,2008-12-31,1295351700.09,1014573345.57,182136537.64,181342844.26
002299,2009-03-31,267701046.13,221196407.73,22285830.07,22671053.04
002299,2009-06-30,597458605.52,469526047.79,80174602.15,81024936.76
002299,2009-09-30,993257115.44,775983331.93,139550980.91,140402416.62
002299,2009-12-31,1437686735.7,1137088240.59,198718024.97,200387229.93
002299,2010-03-31,417461211.21,367792830.88,24197179.54,25821161.33
002299,2010-06-30,866820263.22,748365312.84,67564084.79,69446677.38
002299,2010-09-30,1398937113.61,1163957942.62,152632295.11,150418740.12
002299,2010-12-31,2069516920.97,1672929356.68,277033563.04,278081246.09
002299,2011-03-31,543590708.08,460079421.41,44349429.62,45173966.97
002299,2011-06-30,1244652736.7,1037280323.42,125342913.2,127338574.96
002299,2011-09-30,2096909876.42,1655033579.16,319503870.48,314824031.26
002299,2011-12-31,3111347537.01,2464850992.32,477346740.58,472042483.05
002299,2012-03-31,922220291.73,815697225.3,68738730.7,69556455.31
002299,2012-06-30,1862064148.14,1662912328.27,112748228.77,115354637.35
002299,2012-09-30,2910917644.63,2684772460.25,75128580.1,73035006.43
002299,2012-12-31,4099300058.91,3906034884.85,-34448050.35,-34221922.83
002299,2013-03-31,972191605.33,990789821.61,-92318976.97,-91538819.8
002299,2013-06-30,1911067093.85,1978658512.07,-264876517.86,-263990797.45
002299,2013-09-30,3224553642.25,3226624612.82,-277880197.95,-252371437.31
002299,2013-12-31,4708227702.1,4606988143.39,-290061480.58,-261685863.61
002299,2014-03-31,1270147530.66,1278475466.71,-130026861.92,-129167010.8
002299,2014-06-30,2911817060.29,2652572575.13,28407852.66,30448614.73
002299,2014-09-30,4613049686.24,4139251748.45,102107689.9,110290065.9
002299,2014-12-31,6436059894.41,5911156318.17,-11131126.33,37976958.52
002299,2015-03-31,1424538726.77,1491323735.24,-222214467.85,-218358918.74
002299,2015-06-30,3188747929.32,3247357026.25,-414884398.75,-408958507.62
002299,2015-09-30,5059800467.04,5050738256.05,-514805181.86,-430906267.71
002299,2015-12-31,6939825279.22,6945303603.58,-688004833.34,-499037167.66
002299,2016-03-31,1838730815.83,1716613060.79,9402475.84,62631533.34
002299,2016-06-30,3924488983.0,3501845619.29,187222759.44,242629453.51
002299,2016-09-30,6139815040.01,5333545631.73,449946488.19,507183023.15
002299,2016-12-31,8340420528.35,7296097190.06,548600909.78,682505974.68
002299,2017-03-31,2273585711.9,2041708931.41,69592321.52,54859890.47
002299,2017-06-30,4327161181.66,4108587156.28,-22124973.52,-22209860.05
002299,2017-09-30,6572963752.19,6133673835.14,48031619.39,48593230.88
002299,2017-12-31,10158794866.3,9053138310.02,343269808.03,265780039.47
002299,2018-03-31,2351473831.31,2042497855.76,140445251.23,126343314.59
002300,2006-12-31,1327396934.74,1148509204.07,111105114.92,67854066.76
002300,2007-12-31,2025417879.89,1798935476.09,113408104.85,70099207.74
002300,2008-09-30,1717912953.21,1531936488.45,65443512.39,48277127.89
002300,2008-12-31,2186555874.75,1949130604.72,73040199.6,54186719.1
002300,2009-03-31,315243101.21,262005828.91,18106619.4,13202100.25
002300,2009-06-30,655738524.19,529848535.34,60660182.02,45180432.12
002300,2009-09-30,1046215297.22,848262573.79,99643894.25,74167858.68
002300,2009-12-31,1538604603.41,1261045615.39,130914544.39,108744008.58
002300,2010-03-31,414966412.44,358980607.46,23940225.93,20780969.76
002300,2010-06-30,958647831.06,834223668.16,59061117.44,50667419.61
002300,2010-09-30,1549216482.71,1349086584.38,101047809.73,85664620.36
002300,2010-12-31,2336971980.39,2037923305.19,148689499.94,126306429.08
002300,2011-03-31,604642352.39,527535236.7,31200532.42,25664423.13
002300,2011-06-30,1507704072.64,1335563833.75,70467657.75,64425940.18
002300,2011-09-30,2544798528.35,2274004504.14,102667864.08,95377640.84
002300,2011-12-31,3488386875.64,3100436024.6,140762770.49,129366779.06
002300,2012-03-31,765312041.7,669332072.58,32218921.69,23470685.9
002300,2012-06-30,1699315311.56,1493842458.1,74233200.57,60893737.59
002300,2012-09-30,2701401813.89,2380057872.02,112199179.37,92317268.95
002300,2012-12-31,3785998190.06,3340557326.54,151372157.91,137974117.15
002300,2013-03-31,730328334.74,653562966.21,20699134.23,16773137.42
002300,2013-06-30,1570592070.88,1387221543.22,62085074.13,52264346.55
002300,2013-09-30,2453744722.61,2157151943.07,110608421.3,97421143.79
002300,2013-12-31,3359907269.51,2947986596.66,143961825.78,147348988.22
002300,2014-03-31,689752933.99,614487041.68,15899501.08,13162790.69
002300,2014-06-30,1468492666.06,1284208871.81,68470269.29,48074496.26
002300,2014-09-30,2302840466.6,2004915767.66,118573245.03,104091424.06
002300,2014-12-31,3353542537.61,2936826529.89,144623358.13,175052802.46
002300,2015-03-31,704062431.68,617162597.6,13519215.7,16660546.47
002300,2015-06-30,1692518104.45,1472904311.68,73720845.56,93575802.82
002300,2015-09-30,2663397469.26,2320757432.61,128279541.96,149455444.18
002300,2015-12-31,3603373823.29,3131797114.68,147953450.41,189482320.99
002300,2016-03-31,721789588.49,618517813.95,27485405.05,23739854.88
002300,2016-06-30,1601387837.63,1378575960.03,93505283.94,76292085.5
002300,2016-09-30,2499758323.92,2155034577.09,149318968.13,122453296.37
002300,2016-12-31,3479301279.19,3022330346.34,174726551.39,164883431.77
002300,2017-03-31,724602662.73,665243083.77,17853933.24,12802480.93
002300,2017-06-30,1717174772.81,1569713724.33,54169152.65,43248277.69
002300,2017-09-30,2853361375.57,2601586766.06,107818964.59,83115330.48
002300,2017-12-31,4094644605.9,3737548064.71,147775221.59,110749035.35
002300,2018-03-31,973591896.19,909441458.52,18936199.78,12889871.85
002302,2006-12-31,409963042.66,327795886.59,50846325.18,58552194.34
002302,2007-12-31,452924912.02,368335930.82,79147519.41,67774153.61
002302,2008-09-30,584028517.76,470725355.11,78754198.96,66456379.12
002302,2008-12-31,783195858.22,644951144.51,83549140.48,71714712.97
002302,2009-03-31,15837184.45,27998612.55,-17475154.07,-17462959.82
002302,2009-06-30,289504879.2,234328856.6,34931780.87,29456510.83
002302,2009-09-30,681096267.92,539035656.31,95566881.28,82594294.91
002302,2009-12-31,912752299.62,743006365.22,102306351.77,87786913.65
002302,2010-03-31,14778603.25,30613922.12,-24109456.17,-24098943.12
002302,2010-06-30,396503238.31,339764622.52,30447470.33,25353431.43
002302,2010-09-30,981844186.97,812114393.48,112130660.31,94957655.0
002302,2010-12-31,1364511925.46,1151422598.42,131248362.43,116968710.87
002302,2011-03-31,31015331.32,51782882.53,-33172690.62,-33511976.04
002302,2011-06-30,692393575.68,597956394.07,42967173.08,31173600.31
002302,2011-09-30,1518973918.46,1279653085.64,128047163.43,97484731.76
002302,2011-12-31,2101780133.81,1772167501.3,159352322.11,123166966.9
002302,2012-03-31,37490277.6,69822163.93,-54576923.51,-54441153.17
002302,2012-06-30,750066343.53,647483061.53,33933352.75,26536958.9
002302,2012-09-30,4872117959.78,4164134989.01,282794782.8,236352840.98
002302,2012-12-31,2118775883.15,1786553249.85,162620890.05,133979587.48
002302,2013-03-31,1088235679.43,1043404545.5,-69544547.29,-65013244.61
002302,2013-06-30,3443063540.2,3056740445.53,106323977.32,117577610.61
002302,2013-09-30,5927228492.71,5182430133.02,284813259.19,277967670.78
002302,2013-12-31,8614318765.63,7509187303.69,485571018.97,451297495.85
002302,2014-03-31,1450900346.8,1417653024.42,-143032721.51,-136573083.24
002302,2014-06-30,4246255087.14,3808284553.52,34947328.67,23629092.4
002302,2014-09-30,7195940657.86,6359790241.02,236313653.67,192243493.88
002302,2014-12-31,10211040495.81,8984534579.83,467484729.04,365528611.67
002302,2015-03-31,1538895724.98,1469429404.54,-91128908.1,-98398412.03
002302,2015-06-30,4391517840.41,3904550223.12,85190662.41,54528185.59
002302,2015-09-30,7420254401.3,6437953064.2,310487533.08,242445122.25
002302,2015-12-31,10294929193.13,8969050226.42,453811994.23,366680451.09
002302,2016-03-31,1908253288.74,1717323981.92,-27204019.43,-45843897.03
002302,2016-06-30,4970613433.62,4391166727.38,95554798.72,74269095.17
002302,2016-09-30,8046637292.71,7092408106.51,210564388.87,182356540.69
002302,2016-12-31,11529494543.04,10260169951.42,367551892.07,320988398.17
002302,2017-03-31,2277266224.15,2217409020.82,-142984951.45,-137492433.36
002302,2017-06-30,6232314611.06,5783650097.73,5329481.45,-10519222.28
002302,2017-09-30,10336294003.22,9490322259.15,160249472.27,122754296.76
002302,2017-12-31,14919781195.43,13586259220.14,205046503.72,142428160.44
002302,2018-03-31,2999607958.5,2884147792.99,-108464321.36,-122926385.77
002303,2006-12-31,254063044.07,188898438.33,39398726.82,33474260.88
002303,2007-12-31,454525371.39,334219430.42,77158198.63,70921836.57
002303,2008-09-30,453164782.71,322899548.97,84671285.51,69613587.69
002303,2008-12-31,633625752.0,449208700.93,121890103.49,101976290.38
002303,2009-03-31,160418025.28,110516873.6,33055595.93,26359027.68
002303,2009-06-30,339826773.1,234708042.1,69581142.4,56579322.49
002303,2009-09-30,530328415.66,360976615.09,111852082.91,97260789.2
002303,2009-12-31,701701015.18,477079333.32,150853693.97,132638287.49
002303,2010-03-31,173038044.39,120155972.69,31668916.04,26825285.88
002303,2010-06-30,375060775.03,247049086.81,88598188.43,75226341.43
002303,2010-09-30,558139499.9,357594456.57,138760166.33,117858624.51
002303,2010-12-31,728741321.74,468931384.72,166641917.27,142490523.4
002303,2011-03-31,175054362.92,114320263.2,26468350.07,21816558.8
002303,2011-06-30,392678544.17,252212489.7,81001006.61,78586573.82
002303,2011-09-30,614541743.03,389781455.73,127882263.71,118399782.66
002303,2011-12-31,840108788.63,574487121.88,106314060.86,105921590.21
002303,2012-03-31,219576524.95,167259664.13,22386050.65,18297321.09
002303,2012-06-30,463553018.97,345965216.12,51815904.95,41056715.71
002303,2012-09-30,734431648.09,543687960.84,84026492.5,68328558.17
002303,2012-12-31,1033500559.99,746952424.39,129216191.71,107191947.89
002303,2013-03-31,265090799.18,182780349.93,34396368.36,28619674.79
002303,2013-06-30,584816035.05,391367214.23,88750978.37,74048956.69
002303,2013-09-30,911273071.58,608795917.28,143308393.62,121174750.68
002303,2013-12-31,1305636964.84,871569044.17,206504712.54,176212090.66
002303,2014-03-31,326942657.88,218682970.97,51927298.33,45061080.96
002303,2014-06-30,724780653.11,474687605.15,132841599.97,115828774.19
002303,2014-09-30,1124591462.19,725017486.43,220660395.78,188838760.03
002303,2014-12-31,1563222281.96,1017545615.45,297557733.15,268878033.93
002303,2015-03-31,394708216.03,258870118.07,70489349.23,62963525.56
002303,2015-06-30,892480007.7,595445811.58,170419743.26,148330050.02
002303,2015-09-30,1387399000.62,955464024.99,217389863.58,191845200.48
002303,2015-12-31,2016422890.84,1480959732.89,158187395.2,216080018.02
002303,2016-03-31,539628614.21,421350416.82,44128215.54,37166751.35
002303,2016-06-30,1071437185.43,787531627.12,131912567.59,112662096.35
002303,2016-09-30,1670433235.81,1174461729.68,248432863.95,211374229.37
002303,2016-12-31,2219276356.96,1565689641.62,262491661.79,218382471.18
002303,2017-03-31,559554772.29,388230991.18,60286916.13,51987486.78
002303,2017-06-30,1242265227.96,834851977.55,171632271.74,143817535.47
002303,2017-09-30,2004773798.14,1319115298.75,295633115.6,246292397.47
002303,2017-12-31,2857419302.97,1871965806.93,409187130.21,344820143.26
002303,2018-03-31,685815000.96,430394052.87,99782464.71,81682948.75
002305,2006-12-31,522283130.6,263667760.64,190461748.32,131887067.28
002305,2007-12-31,579529596.4,263619192.9,231321384.38,166433099.09
002305,2008-09-30,237587934.09,93687404.57,87677328.68,59131503.68
002305,2008-12-31,553556376.85,236911646.28,219014558.31,160946210.03
002305,2009-03-31,294574909.28,210529599.5,64293283.77,49269936.93
002305,2009-06-30,391381268.34,259119070.01,92765098.86,71866804.08
002305,2009-09-30,456943285.66,292797918.74,110650799.79,106206680.78
002305,2009-12-31,587280712.31,330576634.34,187472793.99,166180003.13
002305,2010-03-31,35132460.67,19612228.23,4884678.36,3471852.4
002305,2010-06-30,66180396.51,33484281.19,8989839.44,6328785.6
002305,2010-09-30,110132827.3,54759500.59,13472911.88,6963605.36
002305,2010-12-31,661631837.64,257601283.43,258663229.21,192383777.05
002305,2011-03-31,40032924.92,14444661.88,8207742.6,6001790.84
002305,2011-06-30,60606772.45,22615240.34,9140277.82,6434306.41
002305,2011-09-30,83603346.49,31930447.84,8234390.92,7430247.72
002305,2011-12-31,1017944667.88,400254837.69,412574989.77,293961473.59
002305,2012-03-31,60329456.42,16461173.23,16520648.08,10416604.16
002305,2012-06-30,92420632.93,27062185.33,21320938.53,11355903.4
002305,2012-09-30,125936168.68,39243316.35,24181104.33,12118030.97
002305,2012-12-31,2208993164.06,1192154222.92,606441293.79,445503765.6
002305,2013-03-31,192889589.47,126660898.64,31226515.0,20043430.08
002305,2013-06-30,688531503.77,372600013.19,179565516.47,116609476.3
002305,2013-09-30,987103217.54,553623154.8,251821007.14,173305164.57
002305,2013-12-31,1655401763.9,859819595.84,656657638.07,540222395.53
002305,2014-03-31,343149713.25,187873966.29,93513216.46,62245478.1
002305,2014-06-30,577457294.58,273920642.04,180133511.74,116516652.33
002305,2014-09-30,680973285.83,302219296.56,206716883.98,138988374.49
002305,2014-12-31,2647233520.86,1493180908.81,694493378.75,486472699.55
002305,2015-03-31,359260536.64,192921680.53,57695463.31,38085689.29
002305,2015-06-30,604765306.42,332341267.54,-95641013.52,-124586380.82
002305,2015-09-30,947044385.69,561527440.93,-84875970.91,-117665030.81
002305,2015-12-31,3050881882.71,2077935244.73,192749477.62,83763764.07
002305,2016-03-31,313362286.28,202519762.06,21058746.57,11248399.13
002305,2016-06-30,1371830611.96,1129406620.96,32759780.36,24095642.73
002305,2016-09-30,1779149528.38,1415281263.6,41036365.95,33578834.12
002305,2016-12-31,2899068588.72,2148678952.55,121865657.77,39943726.53
002305,2017-03-31,382901933.74,319373472.67,735172.69,116893.34
002305,2017-06-30,756754626.13,608188994.33,3215899.46,361940.93
002305,2017-09-30,1583030871.56,1349570331.84,16242254.03,12108199.55
002305,2017-12-31,3166120490.01,2652704727.08,186685470.56,75353210.24
002305,2018-03-31,300550443.15,219820299.73,52655049.81,41324205.75
002307,2006-12-31,747341849.99,640924520.91,27095487.88,25623650.93
002307,2007-12-31,1250588473.9,1080608463.1,45176983.0,41064700.02
002307,2008-09-30,1200793271.5,1056138093.66,38187458.21,32379553.65
002307,2008-12-31,1646614357.12,1448042510.88,47032678.7,41146821.7
002307,2009-03-31,318223465.47,280261141.96,6305112.67,5270013.65
002307,2009-06-30,912839048.28,798351636.39,29519964.73,25061531.83
002307,2009-09-30,1593756036.16,1421016504.53,46381616.64,40785164.1
002307,2009-12-31,2321046827.7,2086553071.44,64088747.12,58588023.96
002307,2010-03-31,409139568.49,364091714.29,9422582.65,9300676.82
002307,2010-06-30,1112330676.31,994846319.18,30107073.11,26737644.14
002307,2010-09-30,1780652329.66,1584379894.85,52300864.09,48341140.4
002307,2010-12-31,2470006826.31,2173877204.58,74889754.58,63777975.97
002307,2011-03-31,234980249.5,200088385.28,-712761.31,903025.02
002307,2011-06-30,1134947158.21,998341630.14,33177188.3,29407453.9
002307,2011-09-30,2018409184.82,1776433708.3,57968762.25,50925230.87
002307,2011-12-31,2898647572.89,2543042983.64,51499266.78,53343384.37
002307,2012-03-31,340021040.0,281537950.74,-102431.78,1100702.34
002307,2012-06-30,1254995950.0,1087797037.07,23329448.81,22383332.75
002307,2012-09-30,2267328155.45,1964515455.64,43273308.81,40495445.6
002307,2012-12-31,3492317397.21,3046658089.55,38163450.36,38242692.02
002307,2013-03-31,354558002.52,269602302.17,5582985.91,2644309.12
002307,2013-06-30,1461603592.67,1220674949.76,27653223.84,21529649.15
002307,2013-09-30,3138930286.17,2724176906.51,44554002.86,35668409.41
002307,2013-12-31,4884062864.43,4258419193.14,27800303.79,22563593.91
002307,2014-03-31,468525592.16,399694322.88,-8096558.82,940616.87
002307,2014-06-30,1718674069.35,1484121037.13,841266.44,18078908.34
002307,2014-09-30,3563780721.97,3132024003.97,10839786.81,23104914.92
002307,2014-12-31,5807795612.49,5164380601.33,-8951262.33,10819672.71
002307,2015-03-31,466230167.44,372442042.37,-21885.09,1287185.9
002307,2015-06-30,1525370099.52,1239158738.51,-2193326.33,5840583.04
002307,2015-09-30,3020316232.47,2578764273.38,-1345937.77,10639780.71
002307,2015-12-31,5114710933.14,4550418349.13,-901038.92,9073775.58
002307,2016-03-31,543644446.8,457600899.35,12701.48,1112937.04
002307,2016-06-30,1633999462.1,1432738282.17,1381825.86,3575303.75
002307,2016-09-30,3426485186.46,3087536714.03,1697994.84,5029335.07
002307,2016-12-31,6529956327.29,5906792666.83,44625484.5,31019593.45
002307,2017-03-31,846222007.4,739833719.45,3452422.18,5136980.83
002307,2017-06-30,2562086431.14,2278599912.57,24525462.22,13744051.32
002307,2017-09-30,5406466535.49,4905537852.13,79773226.45,40205041.46
002307,2017-12-31,9806439908.8,8914629242.1,126385921.18,50445387.16
002307,2018-03-31,1133351189.99,998811093.45,6312991.89,1111685.67
002308,2006-12-31,309765567.07,118722193.79,118938796.92,111453531.36
002308,2007-12-31,420402878.82,157829562.41,146110298.44,136562818.87
002308,2008-09-30,313947687.78,132491326.41,67094593.11,53332950.47
002308,2008-12-31,485948933.6,203671678.97,123071767.91,112496890.28
002308,2009-03-31,85174186.68,37334659.35,4192040.73,5682156.14
002308,2009-06-30,229278989.32,95743940.67,49783197.01,45224450.7
002308,2009-09-30,363409023.84,149374733.01,89591189.14,85553220.76
002308,2009-12-31,552784225.87,227587313.93,123434105.49,139356166.76
002308,2010-03-31,122879805.31,51931933.31,31145622.7,38320219.63
002308,2010-06-30,310711429.77,127829521.75,69223391.66,77138236.58
002308,2010-09-30,510865110.76,203653044.38,124005400.93,134172678.78
002308,2010-12-31,741052125.33,313958443.42,175308460.39,201475549.72
002308,2011-03-31,162170701.32,69428842.13,47431275.44,49885941.39
002308,2011-06-30,380901190.1,157186069.19,104475765.8,100446373.57
002308,2011-09-30,593526960.16,244504703.61,167554383.48,162995881.79
002308,2011-12-31,909991943.76,376415873.8,233726513.75,258385221.31
002308,2012-03-31,188878689.71,81043957.04,50389220.17,55707728.78
002308,2012-06-30,483543061.46,203750417.88,123503402.38,127903001.43
002308,2012-09-30,788830870.29,331308804.0,197631509.45,210241287.34
002308,2012-12-31,1194611373.45,503354778.12,296111841.68,338139825.61
002308,2013-03-31,223234178.59,100760546.06,51561476.33,70960019.96
